50000 1000
215 56 32
151 42 128
121 110 96
235 188 63
20 17 207
149 221 30
233 181 145
162 149 195
141 180 243
124 36 127
205 27 246
59 204 132
102 144 120
166 59 214
171 200 45
167 20 150
60 9 70
122 161 208
149 126 155
104 35 204
192 23 195
151 32 249
85 139 52
171 17 77
119 76 196
76 254 34
102 46 16
12 103 120
252 112 100
168 59 78
130 180 180
249 137 197
96 111 35
6 193 165
34 126 97
126 113 76
26 60 137
185 216 151
29 64 35
61 117 203
83 64 195
152 152 29
176 176 145
134 59 159
227 162 208
127 171 159
226 136 57
186 240 179
187 211 133
131 239 98
192 161 199
42 127 136
210 30 18
32 152 137
192 199 225
160 254 30
128 180 142
182 86 223
44 78 13
49 102 93
237 149 122
157 159 137
38 127 35
131 108 145
236 19 136
128 39 207
32 1 122
145 152 161
27 141 33
245 160 39
49 83 220
245 167 90
69 107 15
119 237 213
190 78 227
200 167 88
123 8 43
128 80 125
78 33 76
194 249 196
0 236 67
79 137 218
109 221 222
222 149 162
11 215 227
95 182 99
8 103 106
146 162 64
230 192 207
14 126 188
228 89 1
74 48 4
115 242 97
88 96 104
197 113 62
164 30 232
33 211 249
192 88 158
14 38 128
177 100 214
94 97 113
88 140 74
42 160 17
72 66 23
121 28 181
234 71 68
152 220 94
58 204 245
193 208 141
112 196 142
145 30 6
189 169 28
12 52 17
10 80 107
123 199 131
224 148 173
144 43 244
241 38 60
136 194 235
234 54 175
209 63 230
171 254 26
11 199 152
15 95 251
34 117 210
10 40 61
185 168 56
226 163 97
50 109 130
65 243 163
196 183 53
78 106 122
212 200 47
161 186 111
131 126 130
142 76 54
80 197 54
171 37 210
122 154 153
36 198 94
142 5 198
102 7 243
85 93 234
217 135 230
143 121 102
247 65 199
38 64 154
86 213 238
129 194 252
198 97 35
66 184 26
13 183 234
108 234 231
65 132 244
22 159 119
6 70 43
165 174 193
25 205 95
108 235 122
29 101 219
94 143 200
160 75 230
137 75 189
160 118 154
236 55 104
154 40 108
124 175 168
8 72 69
93 110 8
226 103 162
214 205 111
203 202 160
242 216 173
29 96 166
240 35 66
141 166 181
64 101 214
71 122 60
27 241 220
9 132 127
115 165 86
151 0 74
136 178 147
196 214 197
14 123 243
131 95 142
188 125 155
165 185 209
31 9 233
202 153 20
176 229 151
248 159 13
83 163 129
41 70 197
226 159 200
211 211 162
77 123 145
151 160 46
189 161 242
89 254 197
200 235 248
75 82 218
125 7 58
16 172 162
143 107 63
174 56 26
138 180 18
1 7 30
197 11 136
64 170 180
224 220 109
231 214 95
192 135 188
239 244 10
166 61 117
182 102 244
61 192 36
109 8 165
56 216 156
219 190 193
250 39 198
40 72 160
96 251 180
222 136 150
22 47 26
238 214 160
100 162 140
84 38 145
185 7 188
209 5 22
127 243 68
154 157 210
55 24 155
217 144 32
156 203 47
229 124 116
74 7 73
210 237 252
242 179 42
10 43 68
179 38 215
107 68 15
235 155 18
171 243 115
68 132 19
71 130 252
213 167 168
130 192 246
8 61 143
124 72 108
90 147 85
251 98 250
243 3 91
152 148 189
235 134 153
24 1 73
211 77 9
242 174 79
158 183 62
33 236 68
46 245 174
226 90 159
108 237 231
112 164 6
42 154 183
245 167 96
68 144 171
185 140 75
202 202 37
85 34 50
150 97 41
151 130 185
206 103 219
27 253 66
58 34 209
72 48 21
6 245 50
52 218 182
113 253 222
201 111 76
238 12 58
76 60 193
39 160 186
164 36 2
90 142 129
77 143 55
216 220 16
41 38 246
190 167 160
234 254 4
243 189 204
157 120 107
26 237 174
8 74 26
31 167 175
152 189 237
239 120 22
27 12 162
217 107 148
212 103 144
43 12 15
64 205 217
247 226 102
225 1 75
194 149 15
191 195 108
86 44 188
99 9 99
218 45 43
101 9 210
207 253 195
25 47 185
163 131 254
237 145 140
101 48 84
17 166 43
80 120 29
236 14 64
13 202 192
67 78 72
158 48 222
239 222 241
68 247 99
169 106 175
235 141 121
199 0 44
148 92 21
219 173 109
1 72 199
7 79 214
94 247 149
128 146 142
82 243 66
245 142 110
65 57 85
3 82 178
242 212 20
215 177 108
142 217 169
253 41 227
48 174 164
71 30 25
147 205 143
129 132 217
201 52 121
178 64 21
71 177 157
78 186 115
235 133 181
194 239 190
228 195 34
211 49 173
73 200 214
70 207 138
32 71 144
6 183 183
70 124 114
144 51 49
136 209 138
143 137 207
234 28 14
193 180 192
139 122 20
101 248 164
74 249 72
5 183 138
17 122 207
237 161 18
43 166 65
46 104 223
92 44 249
46 192 202
130 229 52
15 25 118
25 51 37
222 162 82
172 81 252
209 22 65
213 130 16
193 211 142
220 146 221
97 122 78
34 96 185
65 252 207
107 84 205
80 215 171
199 249 9
42 209 206
100 178 25
176 48 75
92 118 237
167 28 38
2 42 43
205 38 46
250 48 13
144 96 148
187 221 202
136 162 32
87 137 150
59 42 171
77 244 138
28 244 171
17 184 163
177 12 241
213 210 160
143 5 37
30 128 161
175 34 203
35 96 217
212 201 133
155 26 64
72 181 18
205 0 42
25 165 213
24 155 24
87 3 42
105 18 239
0 221 22
145 1 121
189 28 254
140 248 55
182 106 251
246 182 187
74 156 50
171 71 167
31 24 175
93 21 238
138 124 177
168 147 206
34 252 97
1 46 230
68 157 137
227 113 116
66 214 72
123 176 92
217 169 137
50 68 82
28 142 192
117 176 142
205 127 156
64 210 143
82 84 130
252 227 17
112 202 98
40 109 34
45 224 173
241 117 252
17 117 45
134 30 180
61 8 143
61 247 209
165 70 47
147 19 215
241 209 67
150 133 164
203 125 35
42 226 90
235 49 157
205 243 10
151 159 194
194 90 44
3 128 144
155 254 63
115 227 17
40 35 202
233 90 239
107 110 36
30 55 239
162 31 155
61 183 221
209 59 110
43 63 132
7 191 202
153 213 119
149 182 125
206 160 134
160 214 60
79 232 46
94 28 74
80 85 171
154 139 193
141 143 42
221 166 0
112 124 23
20 146 222
253 27 222
242 138 251
111 93 99
120 249 173
76 142 164
83 71 226
236 235 14
82 203 29
199 54 27
67 200 21
55 89 245
5 34 60
45 164 187
105 148 198
12 58 238
44 216 152
160 142 190
155 83 219
52 203 169
4 94 99
99 27 162
182 86 207
17 92 1
76 111 208
190 125 103
54 69 229
210 178 230
223 234 91
225 23 252
135 33 124
121 229 243
14 137 90
102 47 184
2 211 215
60 165 250
230 124 139
95 235 115
95 175 117
171 116 167
41 55 241
190 140 131
101 123 221
230 216 28
144 99 52
159 175 219
91 189 161
101 214 60
238 143 244
115 180 8
59 140 62
41 199 234
225 222 107
243 32 144
229 150 82
7 207 36
90 250 74
77 173 106
220 141 123
230 211 157
152 170 125
235 44 248
106 2 198
168 57 224
201 40 66
209 158 133
54 124 66
139 249 44
170 106 194
224 179 163
249 184 217
82 8 203
137 230 136
50 33 184
35 53 35
25 205 151
181 214 141
53 65 186
154 83 244
96 179 170
214 159 100
145 238 113
244 177 72
233 20 212
180 57 3
194 240 10
1 222 167
96 244 106
48 254 165
4 118 157
165 254 83
246 19 208
231 167 82
39 219 132
215 130 120
247 64 142
71 195 220
111 174 158
207 246 252
47 36 152
224 108 117
127 65 195
43 46 222
157 171 117
247 59 205
61 28 197
219 134 64
130 235 226
98 38 36
54 59 78
2 184 154
65 180 86
63 110 64
176 126 147
175 187 169
37 161 186
250 229 201
236 111 14
233 169 103
28 21 146
200 190 176
100 116 5
247 228 162
75 131 89
53 110 78
167 42 205
73 228 79
68 218 190
115 91 183
32 12 130
166 241 148
129 57 0
213 149 177
84 8 19
219 211 159
126 173 97
107 155 77
51 38 247
159 222 116
247 88 203
53 169 70
158 17 168
27 128 53
29 56 237
226 254 142
148 100 58
213 240 146
231 110 184
190 189 138
241 26 18
133 153 251
236 211 144
157 94 43
240 77 198
171 112 8
81 89 95
26 89 204
34 68 206
163 1 29
121 81 160
108 215 28
214 190 2
64 222 4
223 214 159
235 181 245
104 86 149
36 83 55
193 123 79
230 46 175
171 210 245
113 222 34
127 180 176
205 225 197
54 55 28
214 10 145
219 23 78
166 248 162
55 204 148
156 102 74
118 43 17
233 159 75
224 129 78
233 227 111
105 128 63
46 198 3
160 181 208
80 154 123
77 17 124
95 183 63
82 207 167
210 85 175
161 47 116
110 39 187
164 242 103
156 11 129
134 195 190
135 235 11
10 48 130
48 97 59
251 217 17
182 188 157
253 87 112
184 212 236
31 98 205
116 182 7
124 164 73
137 187 50
146 1 198
17 197 136
47 24 39
16 177 134
232 7 181
220 194 77
118 96 137
32 228 250
73 224 242
254 40 67
222 126 169
15 199 129
91 6 112
198 135 65
156 167 191
50 155 116
95 150 109
68 61 10
172 60 64
228 168 212
229 141 36
187 126 162
32 228 245
137 64 15
5 174 210
167 80 6
79 89 73
10 71 180
38 86 76
39 91 133
32 210 8
249 16 180
74 252 36
177 111 39
146 66 107
114 231 1
33 253 71
89 33 242
14 14 215
75 58 147
92 120 16
87 119 70
110 200 95
207 78 193
179 109 111
43 6 145
147 6 246
213 10 27
108 211 193
15 162 227
245 138 65
86 200 82
161 223 247
173 45 251
140 4 231
11 6 113
123 101 140
57 174 42
219 101 146
88 36 37
39 204 15
92 90 160
106 251 179
214 33 185
2 118 140
39 251 188
60 1 161
151 91 16
89 81 117
140 225 3
126 22 6
222 146 25
253 221 74
148 32 78
53 144 85
1 221 104
63 18 206
250 141 186
38 201 181
115 1 203
233 44 40
115 84 250
14 223 42
95 94 248
96 25 10
81 154 25
115 222 4
8 160 66
75 134 41
200 243 136
37 227 133
241 15 13
206 132 245
129 146 66
186 27 101
76 34 160
242 92 190
89 202 82
152 207 89
164 45 247
159 96 101
65 139 13
124 199 111
114 26 245
138 226 109
181 16 55
122 87 103
37 170 199
87 49 188
177 24 65
176 10 102
117 160 96
217 251 216
56 175 142
10 181 215
219 111 43
78 49 240
247 252 36
120 102 223
126 42 24
162 215 193
154 57 247
239 83 141
246 211 57
206 1 227
42 131 172
170 60 248
17 14 99
57 246 228
104 132 205
249 154 161
246 203 89
81 44 147
67 121 223
51 99 253
180 135 39
148 247 79
91 217 11
149 250 122
195 213 71
139 21 175
142 187 165
6 8 12
171 170 19
94 117 15
133 124 249
116 0 150
29 182 188
15 199 49
205 107 173
79 14 238
173 33 16
100 57 249
225 157 178
105 151 113
146 125 169
211 176 55
89 160 182
148 3 225
22 171 110
78 21 251
41 216 99
249 80 178
11 90 168
26 167 60
109 156 5
227 190 154
235 71 9
185 187 149
179 175 242
64 160 220
63 36 94
165 170 228
48 43 112
78 79 156
50 29 49
34 229 34
148 68 233
82 128 29
180 6 50
58 254 100
56 205 202
45 169 166
118 32 168
135 212 80
132 3 250
18 107 190
38 3 106
233 140 99
12 67 150
34 229 252
208 57 148
184 28 188
35 215 13
143 83 98
207 195 163
222 166 82
45 23 201
209 223 70
169 154 48
215 16 100
124 246 180
241 153 89
118 16 204
137 122 1
58 207 142
31 127 87
181 119 53
109 73 43
155 96 225
5 175 229
116 239 141
33 152 185
28 21 193
27 242 236
171 52 249
28 214 148
227 90 201
92 60 248
136 153 23
7 235 72
85 15 71
163 113 242
21 30 95
94 50 236
10 11 2
178 27 236
150 112 132
203 140 228
111 25 236
12 12 136
30 187 68
77 67 96
106 250 27
179 65 232
38 109 172
16 157 81
20 197 12
196 185 209
44 20 85
123 189 69
145 114 189
162 28 163
37 123 120
72 31 63
156 23 61
28 231 203
192 162 82
52 149 31
84 187 165
127 55 207
169 3 211
52 160 69
216 252 152
34 84 44
37 0 175
143 87 51
41 72 187
85 89 89
184 252 216
197 163 18
239 14 131
94 137 6
210 178 239
157 38 37
19 99 239
187 172 167
30 48 28
175 200 41
71 157 11
0 144 241
101 144 117
69 177 155
171 240 103
111 141 140
162 215 202
197 55 16
27 230 213
83 142 163
80 30 0
62 235 179
20 178 137
93 217 67
131 125 108
235 126 56
229 117 14
191 152 222
67 213 110
196 82 74
227 54 75
250 121 50
153 90 158
154 22 194
228 205 112
209 58 74
161 250 235
214 165 205
232 49 173
116 50 114
66 77 120
21 17 251
6 76 188
181 141 180
13 165 20
142 118 8
122 8 47
232 96 29
230 81 170
66 240 199
71 138 50
243 23 111
250 134 241
94 108 249
227 202 19
226 253 24
203 127 110
174 225 156
155 108 148
163 20 23
10 95 123
71 154 215
57 177 240
192 22 83
156 218 132
154 26 234
50 125 109
123 22 178
242 247 17
186 71 171
121 101 157
160 138 165
135 180 141
32 24 33
178 144 86
187 36 84
64 11 124
68 39 179
160 196 190
96 78 145
4 49 107
201 126 137
57 244 58
110 212 138
83 11 0
3 194 28
166 113 101
73 177 104
26 30 164
183 169 143
79 91 237
2 107 204
54 224 162
77 49 58
146 125 121
10 81 55
187 142 78
19 175 201
157 32 72
208 67 218
114 245 126
61 196 156
165 70 59
124 44 217
246 171 252
219 59 129
5 216 147
212 187 247
62 26 135
130 194 124
218 199 202
149 103 157
134 120 212
107 19 122
28 174 251
235 195 115
246 162 35
62 53 82
19 127 228
107 156 218
139 121 175
243 220 47
197 215 49
171 247 163
63 249 6
126 125 60
68 120 67
194 247 113
123 147 170
67 165 159
225 5 209
203 181 28
238 3 150
113 118 134
150 226 35
125 129 83
21 232 224
39 58 135
208 71 76
207 149 209
41 7 148
194 211 119
217 198 138
14 191 159
23 226 161
92 160 55
175 62 89
71 4 73
210 8 218
56 140 137
123 24 237
175 171 39
250 72 132
100 171 153
84 34 252
46 130 251
81 222 196
88 46 232
76 69 162
70 105 0
53 163 77
206 16 142
21 245 224
214 150 211
157 101 249
63 147 183
227 240 57
184 52 164
152 8 203
144 75 53
48 132 122
139 221 132
205 60 152
25 73 100
138 156 151
151 77 54
215 148 193
224 189 141
195 151 242
240 180 121
56 92 223
52 200 224
149 150 238
125 32 155
217 182 218
173 31 218
184 157 160
160 87 204
22 168 144
163 12 178
254 52 4
0 238 134
178 190 58
203 37 69
0 89 211
217 189 170
130 232 5
126 209 173
55 49 52
128 22 216
28 174 180
65 68 157
214 230 203
26 140 49
167 202 86
85 215 158
200 114 35
103 233 16
144 73 226
51 158 201
203 112 14
152 143 143
24 55 30
179 207 159
106 183 206
204 26 45
161 182 34
213 119 140
22 148 136
180 182 95
69 220 119
126 95 12
2 79 54
51 28 94
111 144 58
121 120 122
204 242 69
156 139 214
49 64 10
183 145 57
143 43 143
119 238 53
38 38 92
133 75 96
207 36 87
221 18 27
159 103 76
153 182 131
0 215 19
215 27 159
182 97 48
237 110 84
68 33 76
125 105 27
20 80 233
18 70 231
59 163 95
45 4 238
251 112 2
251 166 53
144 133 156
70 228 54
137 104 88
216 40 198
174 120 43
157 167 123
33 59 11
165 41 225
101 148 220
235 83 199
226 154 56
143 15 9
2 207 37
29 159 55
220 91 71
246 229 177
202 15 56
185 77 65
226 146 50
17 17 49
179 136 136
237 136 160
160 125 113
175 64 156
240 146 124
198 228 95
5 152 216
79 106 217
39 151 107
74 132 208
242 118 51
217 168 64
108 196 145
126 214 88
134 220 74
93 110 222
219 99 205
63 94 63
63 242 124
128 249 159
105 187 13
118 41 0
235 55 210
246 236 214
96 32 154
40 7 78
203 33 184
189 63 70
44 166 230
194 134 249
99 57 69
232 56 19
82 203 46
157 113 4
126 124 110
79 81 141
173 107 212
84 178 173
180 142 215
80 67 67
176 162 122
23 0 44
85 204 47
7 192 96
200 252 205
145 166 119
178 192 48
245 52 179
57 135 70
33 243 57
83 199 159
175 214 77
67 222 77
82 149 166
194 100 17
198 253 178
144 94 245
74 99 202
173 185 97
55 63 9
81 97 150
221 175 91
142 22 160
38 92 245
220 238 243
192 235 159
170 106 217
72 180 196
201 31 218
120 172 232
67 43 222
125 150 53
168 88 23
80 216 102
247 13 54
2 179 51
188 90 242
125 49 206
50 253 183
79 108 42
76 45 102
61 230 25
51 14 2
155 206 132
60 219 204
241 172 123
22 214 229
9 204 105
81 10 210
62 198 247
161 189 132
92 176 165
225 143 205
91 101 188
85 124 122
134 164 166
9 80 210
53 118 166
235 58 34
135 4 187
53 115 195
112 208 134
238 93 16
242 72 253
108 190 10
59 60 211
31 125 49
30 12 202
48 161 199
172 212 236
112 79 78
196 110 4
196 109 18
12 114 69
141 194 28
28 148 33
100 203 167
122 81 205
80 10 192
172 164 150
174 65 252
57 55 164
4 87 232
110 185 183
68 158 133
73 79 106
69 6 100
98 90 173
145 187 110
220 20 206
11 154 135
62 251 70
204 108 40
75 95 200
22 86 146
63 23 252
35 112 113
222 30 123
133 20 34
42 220 119
13 133 156
67 73 85
30 99 189
161 67 85
100 38 160
167 108 24
201 234 192
45 230 236
136 110 220
137 182 251
237 53 35
198 81 246
42 230 200
213 40 146
162 166 47
181 115 56
40 74 211
41 117 148
204 176 147
101 61 178
24 152 122
91 159 245
84 90 67
171 46 39
190 9 155
219 223 6
176 241 155
112 159 46
204 24 163
116 230 15
93 13 153
251 159 62
72 62 87
61 57 253
215 43 70
210 49 129
7 208 249
60 201 20
92 235 52
37 37 146
224 25 8
228 67 172
177 81 245
15 189 50
214 46 96
240 204 87
218 192 240
9 248 125
17 75 0
155 167 252
43 112 164
102 167 225
100 6 203
162 135 209
174 242 79
121 88 191
8 113 64
165 192 100
227 79 133
130 164 130
238 66 86
226 150 36
156 173 171
27 103 89
228 39 14
147 159 29
254 213 110
111 248 173
103 196 27
132 49 92
239 63 10
72 189 226
164 27 103
109 128 58
19 83 253
13 79 94
175 156 33
82 1 34
67 230 38
107 177 125
192 195 70
64 19 144
37 64 3
76 91 253
185 75 211
45 74 189
104 177 254
237 152 160
187 136 189
68 129 114
2 168 121
221 217 193
145 27 233
185 235 28
142 50 78
167 166 129
120 179 34
79 225 17
58 82 5
123 129 45
127 231 186
55 171 50
13 178 120
23 122 83
79 154 160
79 1 141
24 239 49
64 18 237
106 28 223
122 174 54
31 75 83
27 240 28
216 204 192
52 161 235
59 84 85
44 23 64
147 145 127
29 66 208
30 102 157
17 88 47
229 26 63
90 35 169
218 118 11
175 43 46
122 34 245
42 247 42
68 153 208
45 19 215
70 120 6
175 41 105
90 198 179
180 249 87
73 185 123
251 230 217
52 133 4
193 26 158
227 36 142
21 147 185
100 145 236
101 186 152
202 230 78
29 145 31
64 207 76
209 139 200
129 10 141
17 95 139
240 86 38
170 248 61
110 89 24
52 220 24
117 168 173
59 152 30
204 136 71
122 245 204
80 145 123
35 17 2
189 174 87
48 221 14
111 55 212
134 97 123
189 91 135
2 172 168
225 184 202
23 151 112
208 112 87
102 227 206
159 62 69
29 235 9
32 134 136
32 113 56
225 182 122
71 125 101
194 214 6
29 11 155
180 8 38
89 192 175
60 136 163
160 213 31
42 231 31
161 217 197
217 100 173
22 51 188
61 71 48
202 189 171
204 107 169
54 251 229
199 221 122
254 236 159
40 12 132
128 149 208
168 70 178
77 85 56
44 42 129
86 134 197
54 36 32
220 128 9
253 113 79
129 149 48
254 237 104
150 199 10
87 1 47
122 212 116
174 233 25
12 105 169
155 173 29
60 21 218
120 36 9
13 241 224
193 225 209
190 210 251
160 210 156
38 216 10
228 131 245
69 65 198
73 164 244
159 147 211
144 110 190
55 43 68
138 104 63
152 79 235
15 63 210
196 205 195
189 73 40
147 89 130
61 94 167
202 6 226
202 199 130
97 222 168
104 145 36
113 25 81
33 231 64
231 33 102
60 109 162
239 5 155
243 232 67
212 43 160
126 50 203
191 88 192
44 20 145
174 83 22
87 93 86
128 118 116
194 53 88
112 46 186
180 214 214
137 43 74
209 189 120
40 82 165
217 146 211
44 55 22
252 105 74
196 172 84
28 98 17
175 35 111
203 27 116
193 237 84
116 217 137
179 145 174
199 160 131
55 231 150
105 55 67
33 143 149
48 28 206
45 252 233
68 194 120
78 218 183
172 188 104
155 20 50
213 28 236
105 158 206
240 46 67
29 243 43
130 16 88
166 126 198
237 230 160
177 208 142
142 244 189
189 124 14
179 57 197
231 246 216
157 142 176
86 241 99
189 209 89
174 34 189
6 127 134
97 21 84
108 59 191
84 199 214
221 31 117
238 101 86
249 215 237
122 129 208
31 8 157
45 32 102
147 189 32
11 193 87
10 19 74
53 142 185
182 153 47
23 59 134
82 6 192
251 116 60
194 70 98
126 108 205
82 29 79
80 184 220
19 171 169
70 105 49
217 64 162
226 182 148
42 18 147
62 235 24
18 25 112
174 204 192
108 199 204
213 228 28
239 107 235
169 243 146
135 109 33
178 43 110
35 204 237
58 185 238
131 240 36
57 0 225
68 27 99
195 41 165
158 198 176
150 89 132
253 206 110
131 245 61
168 119 12
205 46 194
236 18 24
95 220 73
76 27 6
89 166 170
40 73 223
136 42 58
66 185 138
0 100 6
150 0 181
117 74 79
210 45 94
159 209 135
252 218 79
86 80 18
55 106 195
156 187 191
192 223 192
223 88 120
166 16 38
249 113 116
74 158 222
139 221 131
53 242 121
182 138 225
150 128 173
228 121 87
42 190 182
43 226 250
100 237 55
253 99 78
226 0 15
212 241 10
156 13 73
246 193 162
70 138 90
120 152 118
148 194 198
122 38 172
97 76 117
167 142 162
106 183 139
55 191 146
235 207 129
254 53 185
70 242 76
104 126 75
60 52 21
193 178 53
209 242 67
139 232 123
177 73 90
45 156 159
212 197 100
167 104 93
79 154 79
226 159 59
60 127 99
142 46 168
170 183 97
102 207 192
239 25 10
229 202 96
81 211 190
8 140 220
84 209 226
130 27 233
226 198 52
246 237 84
34 4 177
252 48 93
251 60 192
179 199 114
152 215 66
208 92 100
23 195 101
106 247 22
177 187 34
209 44 39
101 132 155
40 172 174
29 133 89
205 70 172
5 229 186
208 118 55
18 6 199
206 198 206
77 104 63
250 185 52
117 128 195
224 205 119
149 137 230
104 168 74
67 136 161
45 59 205
7 29 193
212 29 235
21 201 131
131 233 112
112 211 19
128 175 76
119 21 40
39 163 48
66 113 45
159 191 193
14 34 244
206 111 178
93 241 116
33 252 141
22 123 18
107 202 103
21 45 114
234 252 225
245 70 197
88 79 159
32 140 67
176 116 47
92 125 170
156 204 74
197 66 34
44 19 198
49 244 37
40 84 170
243 70 172
73 229 25
0 119 9
192 113 242
2 123 56
180 250 198
223 121 130
168 134 209
198 213 254
171 186 0
68 30 171
28 50 201
34 128 73
247 107 158
47 73 196
82 189 136
58 76 95
205 225 166
28 135 228
213 70 11
243 162 78
6 151 206
215 220 99
65 88 123
115 135 252
96 222 240
55 185 115
175 220 71
169 14 131
239 247 110
60 204 198
112 22 7
177 252 18
15 143 144
142 10 168
40 221 201
252 166 84
240 202 245
214 110 97
180 71 37
212 125 132
144 231 69
6 2 196
170 166 16
181 250 140
232 50 43
151 120 251
58 52 73
60 146 243
208 23 110
174 189 44
15 128 113
222 177 114
80 244 219
105 222 122
126 2 121
99 240 244
145 90 251
89 252 166
38 204 63
63 56 65
104 170 235
86 193 240
128 172 118
230 61 212
239 9 225
161 50 168
52 121 12
18 209 38
32 158 150
20 50 128
13 32 1
202 183 140
145 20 107
73 16 112
136 3 29
10 171 202
2 45 221
83 89 214
166 117 85
5 96 144
113 163 198
63 210 27
34 60 160
99 14 177
228 115 156
47 120 37
175 150 195
22 184 127
230 91 130
233 32 35
208 95 46
73 162 188
71 170 88
223 28 194
232 189 223
187 168 160
245 101 177
95 25 134
250 28 76
44 136 5
248 11 32
19 22 5
77 153 210
251 13 115
27 155 59
167 77 180
9 230 126
43 76 126
207 252 148
217 251 6
76 226 72
236 216 29
230 157 110
87 127 141
127 112 118
164 142 90
252 134 110
171 8 170
17 7 84
117 19 233
163 243 34
197 228 39
12 133 85
22 149 216
226 131 111
146 186 154
245 64 72
174 211 162
238 235 178
189 101 83
183 61 94
130 39 18
77 218 159
234 41 166
198 220 67
234 247 244
196 247 44
174 41 147
70 243 200
246 118 19
161 76 146
145 208 221
251 221 134
44 226 242
237 54 151
77 121 253
91 141 11
10 19 59
164 35 3
187 103 146
14 42 97
41 17 103
138 15 147
194 123 244
89 126 244
250 191 98
212 190 156
233 16 232
206 99 54
101 140 160
47 99 221
34 106 134
65 183 182
82 116 142
49 200 135
62 175 248
59 12 110
195 160 224
82 183 183
74 97 54
231 248 85
97 102 38
111 228 11
195 208 206
36 76 196
147 32 198
52 150 48
211 117 13
67 170 164
241 97 149
139 81 160
34 200 245
214 235 233
164 9 176
5 98 160
70 237 53
55 13 217
93 174 165
190 199 171
103 211 148
100 226 87
63 32 72
167 176 124
78 109 8
122 246 96
246 30 22
135 138 171
91 35 154
82 209 31
176 9 150
111 237 245
90 134 93
142 210 214
42 191 133
87 67 238
19 16 124
27 215 41
163 154 241
49 114 164
231 150 202
41 211 136
207 61 66
79 21 37
239 169 214
69 50 135
181 120 6
1 74 98
44 143 210
105 171 47
104 65 152
66 167 71
58 66 183
40 13 211
249 105 56
206 233 31
107 36 95
123 150 73
182 88 211
133 123 8
111 238 207
160 175 174
15 131 68
90 19 79
220 228 110
121 29 136
108 18 54
10 126 113
244 166 139
54 77 203
112 18 82
53 207 125
32 161 5
192 218 222
196 219 117
20 175 40
69 87 252
6 178 246
135 146 81
131 253 170
205 30 160
179 230 1
241 189 211
81 7 31
189 135 19
131 119 118
0 173 61
102 91 159
59 87 118
150 224 109
235 140 66
25 211 31
35 219 225
112 134 49
89 84 86
65 85 17
86 184 4
249 81 211
254 31 131
31 162 123
135 45 240
155 77 224
153 6 134
128 235 143
1 96 15
77 178 80
22 180 123
198 35 35
23 115 41
31 182 59
144 143 3
98 22 228
221 97 245
1 157 176
196 156 127
145 62 148
178 96 232
39 112 18
221 185 218
140 198 109
103 237 198
11 0 61
247 44 98
224 189 142
84 40 44
247 235 202
124 45 153
74 12 172
185 235 223
30 205 146
221 94 166
161 207 84
219 116 95
232 40 158
129 35 228
180 117 83
51 176 116
122 18 211
244 218 209
1 3 37
148 243 182
207 3 145
193 128 180
103 129 77
185 10 52
224 83 204
175 240 0
0 231 172
221 118 86
153 26 121
81 171 215
74 49 250
120 150 34
67 126 146
154 145 151
240 205 246
51 0 132
249 173 227
243 199 213
245 68 117
122 220 118
71 24 128
119 140 187
93 3 87
225 208 233
180 40 78
154 184 223
175 148 38
216 14 248
173 43 96
251 116 178
211 93 208
162 240 222
196 170 191
248 27 154
132 121 37
150 80 216
124 15 85
185 4 178
194 43 218
235 157 239
165 177 116
157 21 244
114 35 185
53 84 122
124 48 182
92 108 87
151 12 198
103 101 105
96 21 221
146 171 25
1 177 45
206 77 0
95 42 92
101 237 117
15 64 55
21 229 172
194 52 189
193 56 228
50 43 170
50 226 78
146 165 38
162 248 92
172 175 84
192 213 93
153 239 247
97 91 127
32 125 53
154 24 190
134 252 251
39 75 36
89 194 82
237 107 53
117 235 162
245 195 76
22 162 210
216 138 3
6 53 176
229 45 121
36 215 194
51 81 105
113 235 245
55 48 50
245 16 206
220 19 17
18 66 138
103 253 217
44 196 194
249 62 72
231 40 228
115 225 66
22 82 140
111 181 221
214 212 7
24 15 224
238 145 232
168 151 17
0 197 211
97 198 229
29 200 152
238 92 21
112 24 31
91 82 56
73 75 162
186 120 62
173 39 180
91 131 142
215 226 18
160 210 146
234 8 231
89 63 24
114 46 96
216 164 62
54 21 74
39 61 172
183 87 185
161 137 183
116 241 34
88 202 235
53 254 242
14 253 154
61 49 103
152 234 97
137 60 29
190 81 166
206 233 32
27 15 56
43 15 182
23 31 5
10 10 159
154 219 40
40 199 43
196 155 96
79 153 32
152 15 54
125 254 56
197 156 241
32 137 179
149 157 223
254 211 20
31 1 110
12 220 61
207 37 111
15 202 11
232 107 56
212 251 168
44 141 79
183 69 252
217 140 102
50 141 203
141 27 20
106 22 210
11 242 247
26 209 180
86 88 178
71 249 243
114 219 96
135 170 158
199 195 150
131 32 142
118 225 201
196 71 152
153 62 62
214 253 85
122 82 130
144 163 176
69 43 252
170 190 58
32 169 123
133 5 18
78 143 21
112 167 76
0 55 194
5 162 49
184 6 118
191 19 245
66 124 160
95 233 216
236 17 86
77 218 172
247 66 64
115 153 102
239 75 46
32 193 78
189 153 54
54 189 117
64 154 79
197 35 200
212 36 137
157 120 0
186 225 42
58 194 94
132 119 206
186 27 45
40 73 188
15 173 153
82 66 60
74 8 168
35 140 201
118 174 74
108 89 153
73 222 128
226 165 225
168 99 180
193 193 206
154 243 46
84 103 45
131 229 55
