100000 30000
228 220 189
108 57 103
168 238 149
41 1 167
31 151 200
66 164 228
81 117 123
160 235 193
140 56 18
36 84 46
183 85 78
145 230 62
141 22 209
211 234 92
153 182 29
222 168 41
35 67 112
214 211 68
6 155 104
225 176 146
85 139 167
111 117 152
179 97 253
58 238 172
33 59 176
231 206 182
82 13 65
54 254 206
197 229 40
109 145 67
212 165 139
178 14 58
239 51 98
32 88 38
104 211 195
251 179 217
230 88 174
148 0 10
243 179 252
59 87 72
157 136 109
40 171 60
242 120 46
236 113 247
67 218 61
47 123 67
42 112 59
185 13 182
23 232 6
119 26 79
244 156 177
85 45 137
214 6 187
129 251 15
22 23 38
128 176 199
171 195 91
191 204 127
148 17 73
238 218 245
253 159 106
242 178 121
196 109 131
47 178 150
157 174 250
120 250 18
143 91 54
118 53 146
228 143 164
242 75 221
77 231 214
101 95 53
42 24 239
3 33 187
105 108 19
239 76 30
201 47 141
136 196 141
54 238 12
138 128 117
40 91 12
145 115 49
63 252 81
21 47 27
16 52 58
242 6 121
55 16 147
181 0 252
35 242 216
199 105 48
200 229 178
132 241 34
0 126 129
214 15 102
240 210 89
112 167 37
181 129 36
205 73 203
235 100 245
157 233 251
163 186 114
236 73 230
194 126 215
220 172 213
111 219 52
58 10 179
251 24 210
20 219 8
38 138 49
25 106 33
199 16 9
114 172 57
131 66 6
16 209 207
120 52 5
204 110 104
176 153 167
104 242 42
164 29 14
110 77 38
36 139 33
185 9 75
237 40 245
88 30 200
137 226 73
89 41 94
165 97 206
150 154 122
53 215 241
184 206 1
66 207 67
85 150 204
18 13 243
114 47 30
117 86 207
244 226 204
186 34 167
133 24 216
171 205 71
103 23 151
219 145 128
6 125 208
73 229 45
174 161 65
57 190 22
178 247 133
239 184 69
147 84 197
229 30 176
173 238 3
96 43 84
12 194 78
234 142 4
111 196 199
203 55 235
72 251 229
205 115 127
197 47 28
42 223 238
117 60 199
102 149 243
244 16 0
160 49 91
65 191 85
126 143 3
22 39 233
116 206 43
203 222 126
73 30 78
105 193 214
169 180 200
26 161 250
159 2 101
96 187 7
117 121 79
133 204 87
214 166 130
102 160 55
124 45 125
70 214 61
218 182 151
109 2 228
142 208 41
117 251 135
167 62 113
6 75 222
127 37 202
189 124 75
180 126 229
240 195 235
38 149 240
8 180 118
251 22 71
60 71 71
155 138 42
138 255 126
143 68 101
80 219 4
226 216 145
121 235 104
29 100 146
227 172 171
94 67 167
20 226 113
26 147 3
36 224 127
59 169 123
65 239 241
249 204 61
175 170 98
72 152 74
211 75 19
50 250 157
252 30 34
28 225 122
192 194 213
227 33 191
255 213 225
255 168 28
194 133 215
19 92 107
192 202 224
11 167 13
225 33 213
41 245 155
50 1 24
162 241 9
183 100 199
65 69 175
192 1 117
32 13 117
66 3 139
218 107 11
0 26 239
115 174 166
134 38 11
155 216 100
63 233 243
173 243 79
28 34 89
241 66 117
5 62 48
153 145 176
143 75 69
128 207 106
21 31 244
104 255 108
235 204 12
212 2 248
97 7 9
171 15 187
19 139 190
228 207 96
170 50 7
133 100 90
157 13 177
193 201 60
61 206 9
70 73 118
126 197 76
219 236 55
109 227 129
248 191 185
202 1 200
157 19 73
138 80 49
223 90 118
125 174 112
215 29 36
144 104 205
231 76 78
50 196 202
88 150 25
55 252 137
156 115 86
132 135 15
190 9 119
158 222 231
242 47 128
139 108 178
183 246 38
220 224 75
210 47 202
47 38 200
133 106 148
54 189 150
219 152 164
85 238 249
72 233 32
112 234 151
128 245 209
149 33 198
237 239 246
11 235 156
197 8 66
68 224 66
218 36 160
160 0 63
237 76 42
113 210 153
162 80 20
233 196 222
250 238 67
118 124 146
169 25 103
209 38 35
45 146 192
200 161 105
208 9 124
104 55 82
253 103 170
128 82 226
42 87 150
233 161 38
62 93 175
110 180 147
237 237 135
130 203 35
99 224 72
18 154 102
22 46 238
101 228 184
2 133 18
133 245 144
72 132 122
57 41 89
161 223 150
167 245 197
48 208 237
93 182 127
73 161 186
217 24 156
165 223 235
18 136 10
214 42 148
159 47 55
221 29 113
120 199 152
163 105 139
203 8 141
244 100 212
242 21 197
64 34 102
164 71 47
135 207 42
238 185 121
190 87 15
13 233 217
232 173 145
192 38 206
226 249 13
57 196 18
109 182 8
38 78 109
124 108 132
121 153 163
249 131 199
200 226 98
137 41 115
224 39 35
74 54 102
123 62 62
6 248 117
192 77 100
29 155 238
202 174 253
52 63 160
33 251 150
3 59 172
80 222 118
153 207 161
170 209 119
66 127 235
45 121 123
141 243 217
128 222 132
62 84 158
96 173 83
175 60 197
68 115 171
80 239 12
188 201 124
255 21 255
6 117 38
144 164 149
8 98 84
229 176 131
22 151 159
65 139 75
247 24 99
142 201 106
254 41 153
180 227 96
242 16 1
175 235 129
79 162 124
146 153 152
202 228 222
129 37 23
26 52 8
221 146 118
92 139 80
184 37 122
131 149 105
36 56 167
56 133 208
124 20 232
252 57 6
45 43 210
228 4 198
137 124 221
86 138 188
75 80 129
92 170 2
166 40 73
245 134 115
229 229 142
149 172 58
203 157 48
70 8 199
145 31 193
186 19 0
250 183 121
110 183 45
182 85 25
156 188 218
73 125 80
105 195 203
146 22 70
198 221 255
197 100 85
67 89 129
118 10 162
225 50 208
130 142 82
197 66 105
210 129 211
43 137 173
19 253 82
17 188 249
255 234 23
113 47 183
99 201 144
166 147 153
125 38 204
36 136 91
120 66 13
59 28 23
5 237 197
103 183 173
150 118 48
16 236 6
132 202 27
249 234 199
122 13 165
37 205 23
49 125 134
213 81 183
99 141 30
51 240 90
107 86 225
112 148 143
145 229 186
231 16 179
192 151 4
201 175 204
26 29 98
129 0 200
199 7 133
209 11 0
115 239 201
125 201 157
127 125 118
113 117 179
133 13 59
197 182 243
75 222 76
182 176 215
47 216 66
52 30 34
222 126 239
15 182 142
215 42 97
103 133 241
216 66 113
211 18 33
77 26 150
212 223 27
116 63 25
33 198 183
29 73 105
176 30 16
228 138 135
123 156 77
230 193 9
208 34 48
43 122 246
2 119 84
16 5 31
191 2 161
64 210 144
109 205 42
128 142 14
115 120 22
248 35 252
231 219 190
233 87 91
135 117 223
15 98 9
82 203 81
13 31 139
214 181 51
203 105 174
241 45 162
144 1 154
250 176 202
104 139 230
225 227 67
102 121 45
29 27 241
26 247 140
199 105 122
50 158 107
72 7 125
249 175 53
152 101 59
32 24 186
62 115 143
64 129 230
226 197 200
42 209 110
205 102 89
183 231 227
125 224 114
139 108 10
78 86 71
139 116 2
140 15 40
207 206 133
19 76 19
85 122 224
93 164 93
68 85 16
36 190 30
170 76 158
47 154 37
127 81 96
12 64 126
38 19 150
119 35 34
159 25 33
193 154 164
226 249 170
123 68 115
4 173 148
103 77 148
148 111 115
126 137 77
224 224 94
210 251 137
60 78 222
140 199 230
47 144 228
148 10 39
85 235 254
123 164 119
254 158 233
66 26 186
140 97 123
245 84 92
61 168 99
246 72 49
19 46 173
226 246 124
94 26 91
158 75 138
251 90 92
129 34 94
100 49 163
64 88 170
22 222 123
229 146 101
219 90 152
211 160 245
138 19 29
252 137 57
163 57 5
1 142 113
70 8 251
234 22 28
246 181 238
136 195 28
169 148 15
73 196 224
176 13 249
232 107 145
119 196 84
159 217 162
1 81 49
16 97 130
218 54 57
177 103 181
145 20 172
55 159 255
227 40 116
14 51 78
171 191 48
181 27 151
249 24 143
31 58 45
82 41 117
111 196 158
72 157 94
186 115 84
53 24 192
236 209 189
168 18 51
180 255 223
220 30 10
47 128 26
2 41 101
159 214 156
76 177 47
164 221 178
247 91 91
245 72 105
209 249 74
218 123 240
30 58 186
161 167 153
45 84 223
181 105 21
56 159 56
113 109 75
5 51 31
100 78 179
63 21 139
187 81 195
168 152 105
61 16 126
177 35 246
158 79 158
243 230 200
118 83 93
208 216 184
8 20 207
41 190 108
93 114 78
135 62 171
94 100 59
60 188 146
189 12 64
215 212 209
107 156 199
204 56 6
164 93 61
24 67 223
89 76 204
21 38 203
9 127 241
112 157 205
122 167 176
42 180 130
30 200 58
172 164 237
34 222 206
63 7 122
168 176 45
187 7 197
236 145 79
106 78 204
220 176 51
32 238 110
213 114 127
214 231 36
13 50 158
194 13 166
161 92 58
189 90 172
92 155 215
250 227 127
166 225 68
31 113 170
186 103 4
170 70 144
38 137 84
81 206 210
52 86 90
25 197 125
146 100 251
40 179 7
249 227 23
46 97 95
41 237 91
102 69 81
219 41 224
212 176 137
23 106 77
213 98 120
221 27 60
59 218 156
79 74 25
9 52 234
128 153 8
73 135 255
189 3 236
181 54 101
150 72 210
44 210 202
95 80 117
170 175 101
61 119 196
64 203 173
204 106 92
186 6 251
13 45 181
239 210 205
182 93 106
138 229 203
31 210 120
188 116 100
109 228 164
167 63 87
94 26 63
47 199 224
114 22 161
179 58 71
207 5 8
63 148 71
36 231 17
219 224 202
155 117 225
51 146 90
194 180 48
8 147 246
206 255 77
84 89 228
84 86 230
196 22 113
237 138 34
13 248 60
98 163 201
139 67 238
159 124 32
212 202 255
68 50 164
35 34 59
5 119 150
102 197 60
18 187 76
232 180 87
66 204 243
18 67 157
210 14 62
237 28 31
116 118 32
221 120 200
160 74 138
250 181 63
226 93 163
206 130 182
198 60 105
107 209 16
78 212 144
218 192 67
212 177 187
192 1 159
150 35 245
162 234 150
127 101 226
245 181 245
64 91 115
85 171 111
82 57 222
255 118 171
161 164 250
79 55 217
89 12 80
91 186 176
238 251 157
208 76 189
65 117 16
135 5 99
125 43 59
22 191 148
27 58 32
216 129 2
76 0 205
168 44 0
74 78 153
224 87 9
180 114 115
8 23 3
66 70 128
48 46 210
69 19 115
109 226 192
70 151 45
203 178 235
68 207 53
236 165 214
235 113 91
72 224 28
219 226 103
216 151 30
164 185 170
219 146 164
16 167 194
59 114 3
210 218 245
89 138 166
159 35 54
174 79 12
93 216 81
24 9 196
163 186 243
69 91 162
129 2 143
154 189 36
34 85 57
137 74 80
18 138 52
113 214 139
80 131 241
115 89 63
197 199 45
241 142 124
195 113 168
94 198 137
141 250 114
107 201 16
83 207 40
91 146 182
242 179 102
16 177 78
253 103 97
78 7 51
215 15 101
78 220 30
158 57 177
245 103 110
141 249 224
21 126 231
14 38 4
249 90 102
152 243 222
203 41 139
114 36 22
56 170 148
118 103 212
125 101 93
173 126 181
116 138 194
104 19 33
204 140 211
217 133 43
245 184 176
138 76 197
23 17 89
23 36 137
153 236 205
86 119 41
248 168 80
187 109 111
162 32 165
120 4 68
66 71 228
169 171 131
72 7 183
189 251 121
17 168 58
17 61 38
128 12 3
43 163 100
143 42 59
227 35 167
218 122 56
57 226 110
57 218 94
126 239 22
67 165 60
11 1 75
175 138 119
114 201 119
215 151 18
77 184 236
203 10 57
69 218 170
38 20 20
252 28 239
61 91 137
166 251 233
182 231 95
4 124 208
70 74 208
106 231 215
23 227 118
209 133 240
185 114 230
122 67 181
46 139 180
182 155 118
137 105 138
119 5 9
97 233 107
166 98 46
219 58 220
9 59 121
103 34 197
163 25 83
78 106 217
39 114 0
7 236 243
78 39 118
14 234 102
20 168 24
18 179 23
18 6 101
172 171 114
5 18 80
176 185 242
210 28 114
181 124 254
3 241 91
55 194 222
55 21 247
20 137 118
177 236 245
207 87 108
162 75 183
134 105 195
114 240 164
55 139 37
246 242 3
249 196 176
84 138 47
123 147 217
254 116 150
44 227 242
62 174 82
91 11 211
81 173 40
50 216 225
138 210 157
19 8 40
180 24 14
239 33 132
170 133 26
241 86 41
30 89 7
191 34 176
190 158 61
165 105 219
57 189 11
18 236 120
255 204 110
192 93 223
75 179 115
112 123 189
181 22 205
184 164 70
196 9 198
54 122 15
205 253 195
99 38 221
198 117 208
166 162 242
216 165 186
231 53 213
212 55 242
221 88 15
168 238 74
211 22 80
223 158 137
54 164 0
117 252 147
121 174 235
112 35 24
234 220 202
10 159 99
39 208 146
174 225 114
12 19 181
249 140 174
220 85 191
242 230 61
184 117 119
186 182 242
82 212 24
218 247 144
37 190 149
230 100 115
177 90 69
33 185 186
29 191 54
214 149 81
117 200 116
199 146 137
7 67 216
17 74 125
208 10 4
15 148 230
119 57 167
104 191 123
5 48 4
7 34 191
187 159 193
85 158 139
107 255 113
224 215 243
161 11 7
37 229 200
198 239 239
149 174 219
254 157 246
210 70 227
72 39 45
113 221 36
93 41 64
182 210 62
133 220 138
62 126 67
36 202 60
109 177 171
165 60 55
158 69 58
160 201 59
179 31 87
239 72 44
50 62 198
230 77 198
26 195 93
73 233 243
126 103 185
196 7 136
38 80 197
248 51 51
165 237 118
28 190 10
43 34 79
213 202 164
229 39 108
143 19 34
79 205 136
189 157 165
3 187 123
15 242 173
176 67 254
85 0 163
6 46 69
156 83 206
234 223 104
195 44 168
22 167 91
239 72 18
160 51 141
166 248 130
246 54 128
129 92 114
60 152 171
9 12 224
27 123 255
149 224 149
79 231 176
44 189 228
120 235 166
207 148 90
170 82 140
69 199 77
184 124 109
154 237 112
125 166 236
245 210 170
78 152 210
206 254 73
151 48 210
77 131 63
66 245 4
111 231 247
242 202 228
64 120 214
251 155 99
120 106 208
210 202 147
128 215 135
194 97 180
0 92 125
113 241 38
5 243 48
160 87 241
36 23 55
204 236 244
173 40 235
179 228 125
15 171 43
126 88 165
240 15 146
127 34 42
247 119 19
106 22 124
202 68 147
101 98 41
68 226 155
72 248 215
245 10 112
51 106 3
227 175 54
24 37 68
133 171 226
123 72 17
175 134 236
163 165 35
114 165 252
179 3 79
233 2 162
130 77 39
115 179 2
235 241 104
55 254 186
228 62 26
110 2 244
177 100 171
225 45 173
19 81 170
110 133 21
139 57 76
40 248 27
27 185 161
133 130 255
228 64 94
241 125 116
29 165 76
105 152 198
249 140 167
229 235 151
243 144 13
138 219 52
92 190 131
134 22 97
74 216 113
191 36 177
117 166 157
111 159 188
43 222 210
216 27 23
211 75 185
103 190 73
183 133 24
213 187 231
3 193 3
64 73 187
127 52 71
0 49 56
185 180 28
68 22 113
228 161 25
137 0 120
212 227 44
177 192 55
113 234 163
47 88 64
103 22 64
216 27 130
76 216 126
190 35 204
233 144 13
231 196 51
63 137 53
133 103 14
158 200 140
110 93 61
83 101 93
21 160 59
93 21 109
1 91 199
3 124 113
66 236 61
94 72 6
113 65 106
237 144 41
151 110 33
196 38 178
1 207 3
188 45 102
106 135 37
174 222 141
97 61 90
15 178 96
214 138 111
163 131 135
169 194 49
210 67 167
92 244 63
216 123 14
53 225 2
229 118 36
219 155 94
215 245 93
67 103 89
60 154 194
118 199 123
66 242 30
25 30 115
93 181 6
222 27 224
128 182 136
23 206 180
100 54 207
182 172 228
218 171 28
27 35 69
106 36 41
154 53 226
183 43 120
1 230 122
124 62 173
1 193 175
195 106 186
21 182 49
42 180 122
201 79 125
48 126 94
98 141 49
204 204 6
132 93 144
187 180 142
6 233 238
208 76 158
4 242 177
146 125 39
105 221 105
54 19 22
65 79 232
101 8 21
154 147 26
228 83 225
40 119 65
19 207 166
110 138 146
251 50 230
207 114 43
115 236 60
147 223 177
86 43 58
241 191 203
178 90 95
210 0 77
117 176 113
222 26 157
85 117 100
87 238 106
107 135 55
104 212 57
29 126 62
172 152 111
88 121 215
252 187 49
233 225 107
205 79 246
121 71 94
101 50 31
25 111 58
42 20 147
174 214 162
185 209 56
87 101 55
94 202 241
9 75 93
49 37 165
244 213 165
117 47 236
157 192 198
23 220 37
24 46 203
177 202 18
204 91 17
17 108 25
92 138 167
126 249 198
172 123 203
245 12 147
197 94 220
126 95 224
117 22 71
70 27 54
180 6 48
0 81 209
15 96 86
214 225 90
51 104 126
152 155 245
106 141 173
205 100 208
156 225 87
161 173 47
69 78 12
57 221 83
4 23 75
248 212 157
229 0 102
224 192 102
104 122 249
249 254 230
244 15 110
93 14 33
163 48 43
122 1 88
233 211 55
18 165 203
176 165 255
237 108 36
222 189 51
47 14 30
94 113 159
142 63 140
43 179 51
128 194 238
40 248 174
170 49 128
92 250 65
184 199 69
3 90 36
10 58 107
219 154 102
107 110 103
126 4 227
32 207 27
179 110 76
64 5 173
78 16 36
238 249 220
219 9 231
67 180 89
227 176 28
206 107 85
53 235 179
20 182 245
247 51 138
177 90 245
224 176 77
232 69 210
123 115 175
83 2 119
248 58 41
137 92 188
51 141 224
125 53 67
131 112 102
177 43 173
219 26 145
242 203 132
170 86 59
182 16 249
254 226 143
101 235 250
63 87 190
133 247 170
89 105 152
21 251 17
183 165 207
12 30 209
116 73 185
124 234 197
232 7 76
5 221 58
198 184 4
123 175 220
207 118 33
169 14 75
36 230 180
92 91 215
13 172 77
153 250 52
227 100 207
150 198 123
135 206 212
37 181 231
9 211 28
131 8 108
87 119 45
242 152 121
159 171 9
70 227 95
154 86 50
46 142 16
167 172 26
151 54 222
221 53 5
51 73 46
254 83 57
250 218 3
8 223 159
47 129 235
117 243 54
101 244 1
248 133 2
232 46 20
34 45 147
226 90 2
33 226 220
224 223 229
135 75 228
80 41 103
5 184 203
125 163 61
227 91 120
188 118 111
43 240 163
109 30 31
46 75 177
97 86 190
56 102 184
207 79 254
245 226 134
102 120 165
51 234 186
158 190 138
255 80 153
62 216 102
95 72 102
24 53 252
119 247 64
57 19 116
74 120 123
45 80 81
108 155 10
187 46 0
53 204 251
66 74 174
122 8 9
232 228 79
41 42 132
43 125 236
239 171 155
186 120 123
169 145 57
114 183 162
214 118 244
80 215 240
7 37 243
39 164 243
102 148 103
170 62 244
63 170 29
70 189 118
82 127 178
138 225 153
22 71 117
133 81 139
42 188 170
186 59 115
98 94 169
29 239 67
10 207 149
29 29 212
252 61 3
23 180 13
250 87 255
166 176 59
91 193 49
119 47 241
133 177 118
37 65 102
53 206 20
6 211 55
187 118 108
172 130 87
58 94 41
28 163 177
237 218 245
211 3 215
51 123 172
147 30 11
196 134 11
15 27 144
223 215 87
187 151 147
95 82 98
145 212 196
173 38 114
52 168 47
14 159 9
48 227 234
11 30 248
45 246 249
58 222 62
180 12 216
110 95 209
33 34 105
159 241 71
49 194 104
11 188 37
108 210 83
240 3 44
136 113 28
153 139 200
82 91 152
2 49 208
163 243 165
101 73 139
24 48 119
190 125 192
31 192 11
51 6 230
129 239 54
145 227 251
167 47 140
185 0 77
250 254 109
62 198 130
39 128 143
97 249 144
174 90 80
246 209 227
151 227 53
153 29 158
234 244 140
202 254 15
191 104 212
176 115 162
62 155 121
36 12 145
20 13 181
23 103 99
13 198 70
33 90 49
5 21 151
93 23 252
172 40 34
174 99 250
19 226 108
92 27 245
61 225 236
187 239 101
212 204 100
97 90 138
111 200 110
45 0 185
61 88 26
107 24 210
39 157 103
201 107 14
241 154 224
199 37 225
132 180 79
54 190 37
194 79 185
243 250 202
108 159 138
191 39 94
153 254 21
135 103 117
188 242 161
251 87 24
124 209 4
222 144 3
187 217 153
246 157 179
61 253 98
242 216 13
201 226 120
162 120 166
241 187 15
229 209 226
209 87 30
186 34 238
196 54 125
102 255 244
159 108 228
242 106 128
148 196 89
99 69 166
194 205 26
212 126 1
182 113 177
214 65 8
166 59 225
201 207 206
107 172 83
64 123 82
246 156 73
97 186 181
36 178 62
90 128 172
219 8 34
155 171 186
216 20 36
149 12 45
207 186 236
139 69 118
40 187 140
225 162 63
209 204 18
221 177 237
59 56 65
105 60 241
198 181 86
119 58 146
90 170 148
168 244 150
53 108 13
19 150 211
183 157 22
179 60 118
154 186 67
114 119 70
138 2 171
23 75 161
70 47 212
249 216 70
58 100 207
116 160 114
183 96 147
62 205 133
174 78 158
42 81 49
103 17 167
236 65 3
159 212 11
157 137 152
13 150 16
249 104 73
192 57 193
128 108 157
181 196 137
151 13 23
135 80 6
12 150 45
243 251 73
17 80 229
4 200 97
189 34 154
78 241 169
128 135 16
63 193 127
225 157 228
200 129 166
52 145 172
248 6 193
218 229 156
175 14 223
248 125 169
210 54 99
229 196 147
125 21 80
42 114 213
225 88 139
129 185 150
85 217 200
161 210 72
30 58 14
212 110 15
36 194 122
26 199 118
170 69 96
162 16 217
142 70 227
106 48 108
135 40 167
187 31 76
77 114 61
147 64 14
158 111 240
222 216 130
28 119 206
200 123 1
157 113 225
184 76 133
175 82 1
108 81 214
43 6 201
98 141 168
29 18 106
140 157 31
216 170 43
220 180 7
114 120 47
69 1 245
167 226 191
98 215 54
91 0 153
157 202 174
64 204 32
233 178 239
38 85 167
73 209 57
226 39 155
74 0 48
244 109 219
110 81 6
152 7 175
62 182 239
35 7 52
113 116 246
223 25 124
88 70 204
255 148 240
251 147 113
103 5 95
29 202 225
236 148 235
110 20 49
23 110 21
29 216 139
153 183 84
170 190 42
0 130 160
37 198 208
215 189 79
249 102 50
26 93 173
62 9 89
136 65 51
85 106 71
87 158 5
171 182 175
253 207 137
37 179 41
96 52 140
94 3 78
87 246 41
94 31 165
71 70 228
76 116 231
84 172 22
12 170 121
188 35 72
252 246 146
158 185 238
140 124 186
160 155 176
223 142 122
89 8 202
215 153 224
167 157 15
212 172 139
211 60 195
27 119 250
22 45 21
165 251 95
187 113 238
253 102 135
105 106 222
232 230 86
226 177 62
50 247 29
232 134 148
93 32 93
239 183 239
84 96 179
203 89 83
84 236 44
93 65 210
185 177 124
223 70 66
155 67 120
143 193 223
52 194 156
216 37 124
152 72 46
3 239 28
51 28 89
2 202 215
138 99 203
2 231 179
197 137 179
227 247 211
219 122 205
252 35 233
28 216 189
8 54 44
233 16 89
186 92 12
89 236 79
195 173 77
128 50 179
255 1 123
242 225 68
116 75 234
7 180 32
14 65 240
68 152 134
23 184 46
236 88 243
56 84 106
228 108 10
244 91 245
245 124 149
138 112 192
167 132 187
237 67 250
94 232 222
179 161 73
206 58 130
72 87 219
54 192 75
33 7 89
37 1 22
27 251 197
70 120 185
158 182 211
4 213 244
237 188 87
186 159 84
176 99 26
102 83 244
70 157 188
108 225 74
155 196 75
13 241 242
68 218 167
201 49 189
185 240 85
236 248 9
60 46 145
219 100 225
2 221 102
77 237 231
230 198 80
68 126 42
56 16 84
153 111 191
50 125 58
98 76 94
204 89 207
67 41 173
121 228 132
95 30 109
22 253 246
235 29 6
19 78 50
26 219 89
122 134 46
224 175 196
22 219 76
172 51 159
122 104 164
209 174 166
224 88 18
69 10 103
55 172 64
19 111 137
47 118 42
44 38 24
17 51 5
144 255 201
211 240 68
128 107 39
23 50 95
141 246 150
117 162 204
172 75 89
12 136 192
48 126 74
202 4 40
2 43 149
25 129 150
102 113 45
47 161 21
176 89 165
100 62 53
91 130 255
43 213 228
124 15 192
93 241 20
28 97 70
17 40 132
180 104 254
172 49 246
154 19 10
67 118 178
206 227 238
178 206 159
15 76 175
103 235 198
116 207 182
120 12 106
130 27 239
204 20 122
150 188 206
111 86 99
135 83 92
65 213 253
151 29 186
42 179 229
11 245 240
45 138 249
94 251 44
49 43 37
213 121 191
231 2 1
219 5 104
169 66 29
68 233 241
137 192 189
233 245 100
254 159 213
29 8 218
181 28 174
182 1 114
75 68 205
29 231 237
197 216 217
225 189 124
225 230 241
236 81 94
66 190 1
245 240 60
7 175 224
227 175 175
16 41 238
230 86 151
245 250 54
142 203 12
92 7 145
200 5 165
167 189 131
190 43 99
142 148 4
201 100 57
142 203 167
221 51 30
67 108 174
103 204 46
150 162 249
74 164 51
68 159 85
100 27 137
216 7 193
235 74 122
47 135 51
27 2 247
136 205 250
12 37 246
83 123 244
99 251 134
41 147 134
211 67 245
5 100 203
94 172 246
8 40 28
102 35 189
45 199 249
249 163 222
231 124 167
134 1 218
208 144 69
113 132 107
191 138 106
92 82 171
74 203 163
56 194 220
168 255 247
92 195 147
92 237 38
133 193 118
240 65 66
35 49 111
140 118 143
166 244 157
255 243 244
205 197 14
9 5 164
95 206 70
123 126 20
117 169 86
84 74 251
56 14 127
29 161 6
144 15 75
172 110 185
19 97 85
117 248 151
21 232 186
2 32 174
199 48 124
43 238 208
3 104 50
40 108 226
62 34 159
19 19 159
240 68 81
81 83 5
183 155 226
16 80 170
164 44 135
6 232 214
222 195 197
129 106 139
216 186 157
216 203 54
85 21 155
1 252 28
239 121 182
51 110 65
165 59 154
218 115 24
197 122 126
153 244 206
49 109 247
18 70 246
241 247 194
182 190 63
122 130 116
106 186 249
13 136 172
101 148 247
111 104 168
171 20 102
112 37 131
254 42 55
110 11 82
224 207 134
7 72 151
140 23 14
219 24 104
137 241 25
91 245 24
29 203 71
104 209 170
24 240 108
13 166 236
12 186 150
52 110 112
186 18 69
1 44 39
18 72 102
75 177 109
183 19 29
200 23 204
65 182 138
2 147 192
190 101 68
45 183 87
239 187 233
79 114 151
166 196 129
68 169 109
211 64 169
229 78 220
173 105 2
43 252 23
129 227 18
225 170 91
56 12 16
45 227 168
77 28 45
50 129 124
34 132 105
93 220 167
206 190 217
58 101 193
130 84 102
59 32 188
163 9 21
84 131 90
52 251 167
219 219 244
132 56 17
120 65 65
55 240 248
170 186 67
168 51 231
49 244 13
208 206 210
64 179 181
56 125 151
244 89 175
3 201 112
73 29 27
20 148 162
163 55 178
50 31 104
173 59 226
2 39 58
43 61 148
65 89 224
112 155 199
179 216 58
184 181 192
79 219 154
161 117 110
224 90 122
89 208 178
131 229 211
248 163 136
223 53 208
70 169 73
122 213 103
29 32 229
238 119 81
176 194 91
76 171 230
254 170 54
79 70 145
10 251 150
137 133 253
80 30 71
83 5 182
199 6 222
238 124 115
9 234 142
232 226 227
93 132 202
73 33 212
168 164 82
125 242 106
165 119 31
105 228 123
229 199 134
25 127 74
69 169 9
5 186 138
21 222 14
3 84 99
141 145 52
208 225 208
55 130 224
233 137 49
79 59 68
120 153 106
213 156 69
68 65 203
103 230 137
112 216 59
184 127 0
195 208 128
143 2 184
89 0 42
16 40 74
171 108 121
111 192 242
225 50 14
143 82 199
177 241 168
182 90 172
111 22 69
44 82 38
33 158 75
128 20 167
166 221 106
36 85 245
127 85 144
2 219 5
213 154 6
136 97 35
17 52 207
49 177 16
9 156 32
137 114 85
5 44 142
151 216 204
209 156 26
27 99 58
20 73 42
145 90 227
97 220 3
55 110 180
143 142 86
109 74 154
116 105 77
33 35 222
33 22 19
49 40 238
225 130 4
195 224 102
28 143 132
233 96 166
229 99 195
197 172 62
222 210 106
216 117 162
170 215 107
209 148 214
240 2 49
219 207 221
0 104 206
133 35 216
98 8 186
10 30 37
180 154 33
99 21 110
181 56 189
95 157 56
188 18 49
185 101 17
144 41 159
54 219 142
214 210 184
67 149 205
29 233 180
234 251 77
116 226 118
114 176 27
210 228 244
67 15 139
245 232 194
50 112 21
203 35 121
134 119 180
14 42 173
160 71 105
233 121 58
198 61 146
33 44 154
25 2 203
241 229 34
238 141 209
154 75 164
57 205 117
15 15 149
17 2 100
55 183 171
89 132 153
229 198 179
46 92 30
219 145 132
201 217 147
152 214 89
1 84 124
62 105 224
15 66 227
165 200 153
220 23 237
232 199 91
166 234 32
230 101 0
26 80 183
158 105 201
205 59 1
0 63 20
27 115 92
195 83 0
174 211 62
79 174 7
109 227 74
234 93 150
52 16 140
232 100 1
3 20 227
153 98 82
84 53 244
62 116 5
77 32 215
208 72 1
103 218 28
24 5 27
7 217 175
25 142 203
89 163 87
194 17 0
213 245 46
119 204 192
58 63 91
22 100 183
148 124 197
250 237 223
113 141 37
86 8 201
193 170 23
87 50 24
170 223 72
72 49 134
235 213 149
180 133 162
193 6 233
117 181 241
19 86 45
81 116 178
236 242 25
137 60 237
245 216 113
252 139 184
233 9 143
108 250 154
160 43 163
144 59 185
47 186 10
141 71 243
154 4 30
127 229 109
10 196 18
105 217 46
95 78 122
135 127 1
214 26 26
2 22 209
217 211 114
255 232 157
0 33 142
182 81 203
37 156 141
8 58 151
199 104 109
33 150 191
160 135 166
189 48 174
181 132 253
170 229 234
48 144 113
72 104 23
24 100 232
58 215 100
46 61 219
217 31 208
84 118 90
185 175 136
155 35 5
88 60 167
60 223 50
110 26 34
118 46 255
18 89 74
184 191 235
177 221 232
166 106 71
92 69 91
100 114 53
130 44 22
209 150 0
23 73 116
85 39 254
2 6 165
111 62 183
133 234 126
204 96 201
167 239 133
250 150 7
66 138 185
139 203 74
171 161 171
127 49 97
