8000 1000
0 30 16
16 47 17
7 17 22
6 31 4
35 28 17
40 2 43
28 21 6
11 42 27
50 8 22
30 49 22
11 2 0
29 10 37
49 19 40
11 33 18
33 11 32
16 22 6
18 46 44
16 9 46
46 46 4
37 28 34
22 20 23
2 0 17
22 13 40
9 6 4
0 31 29
15 21 24
38 10 7
26 38 13
5 0 43
36 10 33
43 9 30
24 13 26
12 39 38
50 32 44
23 31 46
10 22 8
16 9 13
4 25 34
16 38 28
12 27 11
28 20 26
19 49 20
31 28 8
12 30 43
42 32 23
18 15 34
25 11 5
6 3 29
29 31 43
0 45 44
22 42 33
47 45 12
0 28 42
4 46 36
9 18 47
38 7 9
15 18 32
28 15 7
22 38 39
2 44 31
38 6 22
35 49 5
26 2 32
21 18 5
14 9 46
40 12 48
15 33 28
3 46 30
2 24 44
49 22 30
32 23 46
23 35 5
22 30 50
7 33 11
15 9 29
31 18 34
16 49 14
36 40 28
2 0 37
39 45 2
14 10 2
32 9 20
25 42 8
15 39 41
39 3 46
31 8 14
14 31 35
21 45 36
32 19 15
33 31 38
25 15 0
48 27 19
15 15 26
5 29 26
28 13 18
1 38 43
50 4 6
6 47 49
22 17 48
26 25 33
0 7 12
43 48 17
14 35 20
22 7 48
49 43 41
15 14 44
48 14 40
40 41 18
31 4 18
49 17 18
47 4 43
6 9 49
17 31 39
17 4 4
48 49 6
5 27 36
8 13 24
49 37 42
38 21 49
50 11 26
29 27 35
46 16 38
25 9 40
48 44 24
35 39 42
21 25 20
17 47 32
31 50 30
28 39 1
27 13 38
41 8 32
47 20 18
29 0 36
28 11 17
43 0 5
0 32 20
10 9 50
25 45 20
28 43 4
27 41 1
16 18 43
27 16 32
40 41 35
14 29 10
32 44 43
16 4 0
21 46 3
37 15 49
18 35 22
3 35 35
1 6 13
32 28 21
10 33 44
5 38 11
30 20 47
20 9 37
48 26 20
17 28 34
24 17 26
9 8 29
18 5 43
11 0 21
9 41 17
24 5 10
5 0 20
20 7 43
12 28 23
6 34 28
32 26 2
46 10 8
37 46 11
7 30 6
39 30 30
34 49 2
21 49 29
15 27 11
18 8 14
46 4 16
22 4 28
43 14 42
32 45 32
8 46 49
32 4 46
13 28 15
40 1 31
23 45 36
17 8 47
50 3 46
21 37 2
35 41 48
13 3 43
45 47 17
45 24 5
31 36 44
34 34 6
30 26 3
23 3 12
44 5 14
10 30 33
19 4 3
32 31 20
3 17 34
46 33 26
46 39 27
20 23 20
33 31 26
39 40 24
20 41 41
3 18 9
34 26 16
38 11 47
36 7 44
16 32 2
29 32 1
15 37 31
10 43 39
31 28 21
4 38 32
12 45 46
49 29 2
24 23 21
30 15 19
24 37 21
27 26 41
18 16 23
6 7 33
35 0 48
27 25 23
35 5 3
36 2 47
43 46 8
42 7 22
25 13 50
17 5 23
9 36 42
20 0 15
15 36 44
35 34 17
26 15 45
50 2 28
15 40 26
17 14 20
3 6 47
16 4 38
20 13 22
42 6 39
13 25 34
47 45 50
31 23 24
5 3 0
37 0 23
43 34 18
7 47 42
14 29 31
6 21 18
34 17 24
29 43 14
18 45 44
0 45 36
26 29 18
17 50 4
43 37 25
14 25 50
42 37 29
10 20 45
49 23 36
45 2 5
8 49 5
40 1 19
9 18 21
35 45 20
12 7 11
2 47 49
35 48 15
9 9 36
14 1 24
24 15 40
48 13 44
43 3 28
41 42 6
34 20 21
37 26 13
8 7 26
33 20 49
20 37 44
45 49 16
22 47 13
25 37 27
4 49 38
40 45 40
16 44 19
26 26 5
26 12 38
34 7 45
3 25 10
47 36 44
42 0 5
40 43 3
10 31 43
42 13 31
48 0 8
16 49 37
49 1 11
49 11 9
6 50 4
32 11 48
28 12 23
10 1 12
25 4 20
31 13 12
25 33 5
35 15 45
35 3 25
41 34 32
29 46 37
41 7 20
21 23 42
14 26 46
15 28 26
12 21 48
47 35 33
29 8 26
17 33 36
33 38 41
26 35 31
13 50 42
30 50 28
13 41 24
32 36 40
28 38 20
15 2 13
16 27 3
41 39 38
13 28 29
1 37 41
32 0 7
30 12 15
37 33 8
20 17 3
46 48 34
11 26 40
17 29 32
10 1 50
40 20 22
14 20 4
13 5 11
15 50 50
30 18 41
37 9 4
37 2 12
40 39 45
16 46 27
21 50 24
25 0 22
46 29 50
42 20 8
20 46 20
47 16 11
29 46 4
17 29 3
16 15 7
49 48 6
23 23 44
13 29 44
23 40 3
41 27 4
39 5 10
17 31 6
35 6 31
31 43 9
27 35 25
7 15 28
49 30 3
45 17 38
5 25 41
26 3 25
12 17 40
30 7 15
49 32 50
12 15 35
50 48 45
46 47 38
41 0 16
50 43 45
10 41 25
24 22 25
36 30 36
29 43 33
7 6 19
31 12 19
48 11 40
11 16 23
27 16 17
8 14 50
10 9 18
26 41 39
30 24 48
42 4 43
30 35 49
5 30 33
25 15 11
20 33 35
19 9 32
38 9 28
0 11 27
15 2 23
2 9 2
16 29 11
50 11 29
33 19 15
44 42 4
18 43 3
50 35 41
42 34 3
25 49 20
14 39 43
49 28 27
49 38 3
34 41 15
43 17 16
4 12 49
33 44 39
33 9 17
25 36 17
29 20 5
18 5 22
20 17 2
9 19 12
16 28 50
13 16 16
8 28 20
45 29 29
29 34 38
28 14 42
14 38 33
40 13 13
34 42 0
11 3 49
3 32 45
33 3 43
34 11 2
11 41 19
24 35 18
39 4 26
50 19 46
4 48 47
22 4 2
43 27 49
28 29 30
28 9 11
34 22 49
42 13 43
38 42 5
28 18 32
8 50 5
25 37 22
23 23 19
35 44 9
18 3 49
38 32 44
42 31 19
6 19 44
42 44 48
7 31 44
24 37 25
48 2 25
17 6 11
35 5 49
7 25 18
10 19 34
21 18 40
2 39 33
8 16 39
5 24 30
41 37 26
16 26 2
42 30 4
42 12 19
34 29 37
42 49 22
32 48 49
37 19 9
8 33 5
23 34 33
19 17 26
1 48 7
49 29 44
12 26 29
13 48 5
30 18 4
42 13 8
34 13 42
39 36 29
32 36 2
40 42 39
2 3 38
48 22 36
26 47 2
19 31 27
2 19 12
5 14 39
19 26 17
38 16 35
13 48 31
9 21 30
46 35 46
30 46 48
12 48 21
7 2 31
13 29 46
20 37 42
0 22 47
33 17 11
4 28 36
45 20 33
18 43 34
35 2 13
1 44 27
12 2 3
1 45 32
4 3 40
11 14 46
46 25 3
9 41 26
24 41 47
3 25 5
7 48 48
41 13 20
4 50 26
39 46 23
15 29 23
28 38 37
31 10 9
25 42 0
4 20 41
34 5 49
40 12 5
19 7 43
22 20 40
50 23 43
43 43 11
20 49 23
33 32 10
8 10 45
18 1 39
18 46 13
18 35 5
2 5 42
18 37 35
45 22 1
25 25 49
12 28 10
8 33 34
22 45 9
38 37 10
26 35 42
9 29 18
30 45 38
38 27 50
8 0 7
4 28 27
4 46 18
43 2 11
17 32 6
50 35 42
33 46 3
44 19 30
16 35 14
13 47 41
26 17 18
41 46 12
44 21 30
17 39 45
22 27 29
37 28 45
3 23 1
18 23 50
26 16 0
48 46 4
15 47 46
2 44 2
6 46 40
47 50 46
28 31 45
48 20 20
12 45 18
30 17 44
22 4 9
15 14 37
14 23 40
9 2 12
38 36 2
39 47 49
30 14 37
24 5 24
40 37 25
10 19 25
11 12 42
11 24 42
11 0 9
15 22 49
39 1 7
0 24 18
10 30 40
24 23 43
43 45 15
20 31 12
21 39 27
20 39 41
14 1 21
8 26 43
50 18 9
4 48 9
40 15 8
5 36 12
48 27 26
3 19 9
9 2 1
47 37 50
26 1 15
22 27 32
22 46 6
7 10 2
43 2 48
17 46 39
36 12 17
37 36 50
36 38 38
3 47 33
2 28 23
22 6 31
21 49 27
45 21 5
47 7 23
41 17 24
18 13 30
42 1 42
8 46 23
19 28 37
48 4 23
13 40 34
20 22 20
49 13 28
38 4 38
23 16 32
0 16 13
17 43 32
46 4 37
38 9 19
49 28 28
35 42 39
33 15 37
21 24 10
40 44 21
35 27 13
18 42 5
11 21 26
13 48 26
12 41 50
50 3 48
18 16 32
37 2 36
37 17 37
32 1 9
25 9 38
38 31 19
21 27 40
46 4 41
1 14 21
11 43 37
18 17 17
7 38 23
1 34 17
29 4 19
23 19 48
38 22 28
44 19 31
41 29 32
49 48 21
26 36 35
24 9 24
5 31 23
18 36 27
1 31 29
16 22 25
29 25 39
28 18 12
18 24 27
45 32 23
34 21 28
44 41 32
16 16 22
30 40 8
18 2 30
27 11 23
4 47 24
25 3 12
9 38 29
5 0 29
47 44 18
23 35 17
45 20 11
30 42 50
7 22 35
28 2 43
18 44 4
36 46 42
11 3 7
17 12 30
12 14 33
29 13 48
4 1 32
18 16 5
36 49 0
8 14 29
2 31 4
32 2 17
21 24 31
40 48 31
39 17 34
29 13 19
17 7 40
42 18 11
5 25 9
23 28 21
11 8 25
11 40 44
6 23 33
11 32 8
4 46 44
27 14 47
30 27 2
21 9 27
49 2 49
6 50 26
36 5 10
41 8 42
5 48 17
39 25 23
18 24 47
4 37 41
40 30 6
0 19 8
6 2 17
47 46 21
42 23 26
18 42 31
11 41 34
4 29 3
44 33 3
23 48 0
29 27 36
35 26 41
15 23 45
17 18 27
17 2 3
37 17 17
16 28 28
1 28 9
41 24 49
37 27 27
11 4 12
24 46 13
27 12 28
0 34 4
15 3 29
31 35 42
41 40 32
32 7 25
17 47 37
43 34 48
34 29 18
35 29 46
42 9 29
3 16 38
41 29 25
25 32 45
45 21 5
22 30 0
44 1 15
11 41 16
31 26 21
32 50 18
33 48 25
44 18 4
20 4 14
34 3 32
17 34 23
37 50 28
12 37 12
6 1 49
10 31 17
9 5 33
5 0 50
43 3 50
35 49 40
7 31 19
24 23 42
11 25 12
36 2 9
44 14 19
25 26 27
30 44 23
41 11 42
2 25 12
4 14 22
2 16 23
43 10 41
0 44 35
1 24 33
48 13 29
36 1 16
50 0 40
24 5 26
10 27 50
9 47 20
24 37 8
7 33 28
19 16 23
4 46 3
28 18 25
49 16 41
7 6 22
50 39 3
9 8 9
24 28 34
15 43 33
30 9 11
39 14 50
0 26 5
23 28 18
42 30 24
42 25 45
44 44 49
47 29 1
27 18 7
10 14 42
49 12 50
37 43 12
3 19 5
28 20 47
22 36 32
23 48 32
13 2 12
1 31 40
0 41 6
25 15 17
42 31 40
28 31 39
49 3 5
18 49 6
19 50 28
13 1 5
3 3 33
48 2 48
40 7 18
4 15 18
11 36 26
0 32 20
37 0 2
26 49 33
25 30 25
10 36 24
50 35 33
30 28 24
40 23 18
47 3 18
42 22 22
49 28 36
1 4 17
45 16 11
36 37 25
34 23 47
45 38 16
42 24 16
14 24 42
44 9 22
21 35 7
13 35 50
42 44 33
45 23 4
35 30 11
40 22 4
40 20 37
35 7 27
47 4 18
8 24 50
20 24 12
34 49 26
42 49 16
3 13 38
28 8 1
32 40 13
42 5 9
0 19 1
28 37 5
12 14 22
18 25 2
6 18 16
48 40 42
27 38 35
9 48 49
4 46 33
33 5 15
50 48 36
26 17 33
2 48 33
32 24 40
45 22 33
39 42 46
34 16 8
18 33 28
12 11 15
29 31 24
16 36 11
29 35 29
31 21 20
3 4 20
31 30 34
2 28 37
9 42 8
11 13 39
2 23 14
39 3 18
29 43 10
29 8 43
19 42 3
30 47 32
2 30 48
26 13 37
45 21 40
40 6 10
20 18 2
33 30 35
10 7 38
22 43 35
20 15 10
27 23 10
14 47 11
19 40 0
27 37 1
9 34 15
44 18 49
21 2 40
31 42 23
11 50 49
41 5 1
46 19 28
2 43 48
15 24 19
40 11 5
20 11 42
33 1 50
27 35 41
46 38 25
13 19 5
7 25 24
24 30 24
18 37 39
27 37 8
16 24 9
0 21 2
17 33 9
5 14 16
47 11 7
43 31 18
44 23 49
8 7 8
0 37 2
50 49 16
39 15 43
27 13 39
18 36 46
3 37 50
14 6 45
19 37 40
43 4 7
9 42 3
48 38 13
7 29 29
8 12 8
24 22 30
15 1 39
5 28 29
34 12 44
38 15 12
5 15 27
23 43 26
40 20 47
14 17 4
22 3 46
25 11 12
50 36 33
1 50 3
4 43 8
25 18 39
1 22 48
32 18 7
12 0 46
11 9 15
5 35 38
44 6 21
25 4 39
13 29 49
7 29 25
35 29 46
0 45 7
43 47 33
12 19 23
22 25 38
47 31 20
49 7 39
12 43 50
44 27 40
41 7 29
48 20 7
38 6 6
41 31 26
48 11 41
36 48 12
36 40 36
33 10 49
29 21 23
12 38 45
27 45 37
38 10 43
49 12 32
12 48 14
0 38 18
25 10 10
45 41 9
1 45 9
9 24 40
5 18 35
5 40 5
0 13 9
38 1 34
16 23 9
23 43 16
47 49 30
35 4 41
33 43 30
6 50 4
35 28 17
12 30 27
28 37 17
21 49 10
49 16 1
1 11 12
47 42 0
29 7 9
46 45 7
24 26 15
38 47 10
41 36 38
25 48 43
22 32 28
18 21 20
28 35 19
38 8 9
36 6 50
0 5 2
46 8 44
35 9 17
16 38 19
43 46 20
2 13 29
47 9 42
17 44 34
28 31 21
33 29 9
20 0 0
12 45 38
29 45 17
35 38 21
35 22 35
30 4 27
5 4 38
23 47 27
16 20 42
49 3 22
20 7 19
18 35 43
41 20 3
35 38 44
17 12 19
21 15 31
42 33 3
1 43 40
33 10 40
19 40 35
5 31 9
43 37 39
4 3 50
10 36 29
35 33 16
49 34 1
10 48 44
36 20 50
5 6 36
25 26 38
16 3 24
3 18 6
15 9 14
0 19 25
4 18 25
27 43 42
22 50 14
44 18 36
19 17 40
23 15 22
14 40 27
2 37 3
23 6 45
36 23 24
2 46 43
1 33 34
6 1 46
44 8 27
42 32 16
23 1 30
11 17 12
35 34 29
0 34 19
7 0 22
2 24 43
6 48 18
16 20 43
17 30 23
36 41 46
37 26 47
46 36 9
47 31 0
41 7 24
8 44 13
28 34 47
13 33 48
47 49 26
22 22 28
25 26 48
39 10 29
24 47 9
28 29 17
44 44 11
24 26 39
37 2 33
13 36 46
18 43 46
43 15 10
28 1 12
5 34 49
38 48 36
37 16 11
42 38 11
29 5 10
29 13 17
49 23 23
9 22 14
28 22 17
40 31 32
48 21 11
41 21 1
37 49 16
37 20 19
6 19 36
35 13 41
26 1 47
47 3 0
33 33 5
27 35 11
43 14 26
13 37 48
39 3 24
40 31 10
24 10 46
3 34 29
13 2 38
34 45 19
7 49 21
10 25 32
31 6 29
40 18 30
23 26 1
49 48 0
8 48 38
33 46 47
21 48 30
39 49 46
22 23 21
46 25 3
5 5 9
20 18 10
37 18 35
15 19 34
37 46 6
31 26 47
30 36 22
29 22 38
8 9 40
1 42 25
34 17 12
13 50 15
25 19 15
39 8 48
26 42 36
14 28 1
41 19 28
10 41 7
7 35 44
22 37 36
13 27 20
46 39 32
38 17 44
20 41 36
2 5 7
50 32 31
30 28 4
47 45 44
31 48 41
12 46 27
22 14 25
28 48 48
2 32 10
13 45 7
42 39 44
41 8 3
22 1 21
47 1 20
35 41 40
5 15 2
21 16 28
21 36 5
29 18 11
21 30 20
13 21 4
30 32 33
50 30 17
35 22 15
19 37 19
15 27 9
4 5 30
9 8 28
9 15 48
12 10 49
8 42 1
38 35 1
48 38 19
30 43 8
18 3 10
48 50 14
29 7 40
37 32 35
41 46 46
19 2 35
39 18 37
12 5 34
43 18 5
46 36 33
21 50 10
20 43 48
21 17 3
44 21 5
39 16 24
48 22 21
21 22 42
37 22 9
8 48 14
23 37 43
46 14 29
14 36 44
33 37 19
24 31 20
12 47 41
27 41 20
16 2 43
12 7 3
30 27 2
35 25 28
20 9 48
37 43 31
40 10 20
44 2 14
42 32 18
17 24 29
18 23 8
12 18 48
44 1 44
17 17 26
11 28 25
34 31 44
24 36 38
20 13 36
6 20 47
9 4 16
9 9 25
37 21 19
47 15 18
2 5 17
16 46 46
33 33 38
24 31 26
44 22 1
11 40 11
22 24 31
44 29 11
4 2 33
27 23 21
6 16 15
22 34 47
0 32 10
46 2 2
4 49 38
25 3 7
7 7 24
32 49 4
46 23 5
17 3 27
46 33 27
32 7 2
1 24 25
37 4 24
5 28 45
18 24 0
0 32 44
1 8 50
3 26 28
4 28 43
19 26 2
23 49 38
50 18 47
46 22 13
29 37 13
16 25 19
1 30 30
0 28 14
14 44 45
38 15 49
38 19 46
43 19 7
18 19 31
29 47 19
33 26 40
33 12 31
3 45 41
15 44 18
7 26 11
22 22 12
29 21 36
15 16 41
43 35 30
37 40 42
26 13 14
28 31 19
28 31 35
25 7 8
30 48 33
33 19 13
28 45 1
23 18 34
48 6 48
6 31 9
48 15 24
6 36 39
33 42 4
10 28 26
17 18 43
49 24 7
31 23 32
39 4 9
28 37 4
4 11 9
25 50 6
20 29 47
43 27 7
2 2 3
1 17 35
45 28 35
41 26 49
20 3 24
18 4 19
2 47 10
6 40 20
24 18 12
47 39 39
4 16 31
42 29 31
15 20 46
22 20 50
45 19 6
0 1 2
45 0 8
36 0 34
42 32 50
7 29 47
25 2 20
42 11 24
22 33 31
49 8 49
37 0 9
27 8 9
34 40 29
5 38 47
31 15 48
12 34 46
40 43 20
25 38 48
15 1 19
32 39 0
4 44 19
7 24 28
32 32 1
7 32 33
19 16 15
48 16 12
45 9 23
30 46 1
25 47 11
20 8 14
29 9 4
50 20 42
27 10 49
29 30 36
32 27 50
17 13 18
26 15 17
40 20 48
8 26 3
13 29 30
45 36 48
20 24 3
20 34 22
30 1 36
26 39 45
34 50 40
32 25 33
17 44 32
2 32 4
27 36 8
44 9 39
28 30 38
11 17 25
3 37 49
42 5 0
14 32 38
50 31 9
13 17 49
5 8 41
26 30 4
22 34 38
31 38 29
19 9 38
24 49 14
41 2 45
2 23 35
36 17 49
42 50 7
50 44 30
27 5 9
7 27 32
37 7 21
13 3 8
31 27 9
12 49 39
11 9 45
40 40 25
21 5 46
36 11 21
40 24 21
13 31 16
49 32 24
22 17 30
3 6 40
8 35 19
1 11 50
25 21 29
2 27 34
15 32 34
49 8 38
23 14 47
27 25 18
35 29 0
26 40 25
35 25 50
0 9 16
12 20 49
7 25 26
5 27 39
29 35 50
21 20 29
5 16 7
13 30 48
39 30 37
17 29 50
10 16 30
8 10 2
32 48 39
29 11 42
39 26 27
34 34 19
19 11 50
5 28 22
11 44 7
18 34 31
13 28 5
20 36 21
50 26 1
15 39 16
6 22 49
38 43 45
18 12 34
16 14 10
35 14 11
31 35 15
14 14 32
41 42 27
9 8 18
23 1 11
24 46 45
28 6 48
2 4 17
26 24 34
34 25 35
10 46 41
46 19 20
8 45 37
31 20 31
41 16 30
27 48 29
37 2 32
28 11 35
2 2 40
9 50 34
4 25 0
10 17 9
9 21 39
24 8 36
3 44 21
20 15 0
5 40 36
25 2 44
14 42 13
20 9 25
24 27 38
21 17 10
11 7 14
38 40 8
31 33 15
16 46 13
31 22 42
47 5 29
32 32 42
7 39 26
47 41 10
9 35 8
19 41 37
36 14 21
29 39 26
8 38 47
46 25 4
35 14 20
28 44 35
41 46 49
12 15 33
45 18 5
15 17 25
12 4 50
40 48 22
23 7 20
41 28 38
50 13 17
40 29 35
10 16 36
44 19 48
45 38 23
11 42 27
26 23 9
18 7 29
33 17 29
39 14 24
0 9 31
33 4 45
16 37 20
28 1 17
16 27 27
31 33 23
9 21 30
15 40 35
35 40 8
9 26 15
0 30 39
26 49 9
10 12 32
30 18 24
13 46 43
17 41 40
35 25 10
37 46 44
25 9 17
21 33 4
7 11 41
47 17 35
25 48 20
31 13 30
39 28 28
13 5 20
40 1 36
14 9 11
2 8 29
19 45 47
36 35 50
34 14 25
7 25 7
36 32 50
40 23 5
50 39 29
39 10 48
47 10 45
8 3 24
4 19 24
40 31 42
35 41 49
25 37 1
44 40 40
25 9 26
25 40 17
39 16 39
29 39 12
48 24 36
41 31 16
39 43 24
0 1 12
7 25 18
40 47 34
21 34 33
38 16 40
9 43 25
0 17 26
41 16 20
3 42 47
40 46 20
19 7 27
13 4 18
5 3 19
20 34 31
50 35 31
41 18 28
6 45 31
15 47 6
17 26 38
18 15 11
26 7 48
26 12 39
35 50 46
31 30 9
26 43 30
2 18 43
30 7 38
15 47 7
29 8 23
23 49 45
34 3 40
46 47 11
50 28 31
3 17 41
36 34 5
44 39 14
25 40 17
10 35 38
29 2 28
34 30 35
5 44 11
23 29 22
4 8 10
49 10 3
39 34 34
5 15 12
16 50 15
17 34 5
8 31 46
41 43 24
25 22 29
41 12 0
0 40 12
11 31 1
29 0 29
33 36 17
30 0 42
39 22 24
43 16 44
2 41 29
34 40 26
15 40 31
49 1 42
26 39 41
3 11 14
48 41 13
15 29 23
33 14 16
48 30 12
12 40 16
25 2 48
38 5 42
15 0 1
37 7 5
26 3 36
24 46 38
39 10 39
13 15 32
44 20 24
22 8 14
19 0 11
50 43 31
28 43 12
33 33 48
49 45 3
5 26 23
25 2 47
19 27 38
22 32 32
47 50 17
20 36 23
43 8 28
0 7 27
24 22 6
9 41 2
20 44 15
11 47 39
32 15 9
26 32 27
16 13 10
46 37 8
27 7 40
50 26 4
49 29 39
39 11 2
43 45 14
49 37 48
11 11 28
26 7 15
24 49 15
21 9 28
10 18 1
49 8 20
40 34 32
38 35 11
50 45 6
10 3 15
1 42 31
46 20 47
2 45 43
27 23 42
4 40 3
19 10 12
40 7 45
39 19 43
35 1 50
1 47 3
23 28 42
22 45 3
24 27 0
41 1 25
15 3 35
40 23 42
3 8 8
17 37 32
41 39 1
50 49 33
43 39 17
40 48 19
43 15 32
5 5 2
32 40 27
6 15 25
10 22 25
35 11 21
14 0 16
39 36 6
41 17 6
24 30 50
16 10 28
46 21 40
12 13 43
0 24 42
23 30 5
17 13 46
35 40 10
4 49 23
12 5 42
50 32 34
46 17 11
31 5 8
30 28 20
12 38 34
41 21 45
21 12 42
5 15 9
11 33 12
11 41 23
0 0 24
33 2 26
0 35 32
3 2 20
41 50 19
40 37 0
39 49 32
22 38 31
28 18 5
32 40 36
28 30 49
50 25 18
5 46 1
43 39 21
4 8 8
33 1 7
15 32 7
10 10 3
50 1 7
28 8 20
28 25 22
39 27 2
9 49 32
28 49 3
13 34 6
23 16 5
38 40 29
28 14 31
43 42 30
28 17 37
24 48 11
38 32 39
37 33 15
28 37 50
7 30 41
20 1 32
9 5 33
38 47 19
13 34 21
9 30 47
19 28 12
36 20 4
36 12 3
6 8 27
18 30 44
48 44 14
15 6 21
49 46 34
23 31 11
16 8 22
23 48 23
43 29 25
48 1 37
35 15 34
41 11 20
14 47 4
2 50 22
6 8 7
31 18 5
37 31 13
20 2 42
15 39 15
14 19 26
43 10 46
18 2 33
3 10 19
17 14 2
12 19 34
31 6 12
32 7 30
34 21 8
42 45 43
23 8 26
47 1 50
3 41 42
17 11 35
49 16 8
13 41 40
25 13 21
31 44 17
50 25 50
2 18 43
28 26 4
29 45 24
27 46 40
8 37 1
43 29 28
9 10 16
31 25 33
35 28 29
48 28 45
8 31 44
22 18 4
20 14 15
27 7 25
50 9 0
36 26 25
43 18 7
47 13 5
32 1 15
50 0 47
42 11 30
1 8 14
25 27 10
7 24 30
42 0 35
6 35 16
22 37 1
40 31 8
29 6 43
24 38 10
3 27 7
42 14 32
5 5 31
3 5 35
12 21 6
48 30 8
25 13 36
14 30 21
37 28 42
33 20 10
4 48 46
0 42 10
19 10 35
12 16 42
42 2 21
41 8 31
4 34 34
31 11 19
4 35 45
24 35 44
38 31 21
8 28 48
26 32 43
4 26 3
17 45 43
4 20 8
44 15 4
19 43 45
0 7 0
29 0 5
23 38 45
9 36 12
15 42 31
48 11 38
32 1 9
44 16 27
29 33 36
28 48 44
15 39 38
50 39 30
43 27 9
45 26 33
13 36 45
29 39 29
6 25 32
23 3 32
49 7 47
8 7 18
41 12 10
11 6 6
22 27 39
6 0 45
5 36 31
33 15 38
6 39 39
15 17 25
32 19 32
31 4 31
15 48 31
0 46 11
36 15 47
35 23 0
36 44 29
28 6 38
13 23 26
17 19 6
43 44 18
15 31 26
28 18 3
28 44 42
47 8 3
15 10 19
23 16 41
42 2 45
41 43 47
16 8 44
48 37 2
31 5 36
22 45 15
45 41 49
26 34 30
34 17 19
10 32 4
47 39 35
1 16 33
44 10 25
22 39 5
18 22 49
21 44 45
7 8 24
2 41 10
18 32 8
35 46 49
8 8 8
50 11 31
8 18 40
18 37 44
47 38 21
28 29 36
4 36 42
39 9 49
40 24 13
39 36 8
29 27 16
26 8 35
36 30 27
4 5 45
41 2 45
25 13 3
49 27 34
15 12 29
37 12 32
44 2 33
21 32 47
21 8 18
23 10 39
17 34 21
0 20 29
36 37 41
18 4 35
23 2 10
36 15 45
42 41 35
49 7 4
0 11 18
7 41 13
17 35 14
36 15 29
38 47 40
32 42 26
3 33 36
30 27 6
30 20 18
41 45 5
7 20 11
23 32 28
19 32 34
20 28 30
23 39 28
44 50 10
11 7 20
23 44 44
19 50 16
42 47 1
30 31 45
42 4 11
1 29 1
1 32 9
35 28 1
10 49 15
22 35 40
49 9 26
22 28 10
3 26 45
42 16 15
31 43 11
23 24 20
37 28 5
22 8 28
3 7 28
23 1 5
45 29 4
26 46 37
46 42 0
13 33 2
25 50 4
39 48 36
29 38 26
39 42 17
36 4 7
48 21 45
38 3 46
25 48 48
33 18 16
25 49 17
40 40 33
49 12 21
30 44 28
21 10 23
28 15 41
8 28 15
31 7 28
5 35 33
49 36 27
6 28 0
21 22 21
6 18 10
37 7 24
39 30 11
23 21 12
49 35 28
50 29 38
19 40 14
24 6 36
1 43 34
40 29 17
41 39 8
21 13 6
10 45 34
43 13 10
20 33 33
5 9 5
33 17 13
19 3 30
0 16 44
4 27 38
40 34 31
40 22 0
30 40 8
50 30 45
14 39 20
42 8 39
21 10 12
23 41 28
7 16 23
30 29 39
25 10 0
16 2 50
28 25 3
35 28 5
45 8 45
26 47 29
20 41 33
39 47 37
29 15 35
28 1 35
15 44 42
4 39 9
8 42 0
6 33 47
31 32 28
18 26 32
28 33 40
50 21 20
2 24 25
42 41 3
16 36 45
42 0 38
7 16 14
32 7 43
26 40 7
22 44 49
9 41 21
22 12 6
12 12 45
0 35 39
21 2 0
45 38 37
17 1 11
13 47 6
26 1 36
20 13 45
38 28 36
21 27 46
23 35 35
7 45 4
30 28 40
32 18 1
23 32 22
4 27 49
40 3 10
4 16 13
40 1 30
7 7 35
11 46 8
46 0 25
50 20 27
8 34 19
42 21 38
18 49 30
4 50 9
6 3 32
5 12 38
7 5 50
2 14 26
50 19 49
6 23 43
44 19 3
7 27 45
46 34 11
15 37 39
49 4 14
29 11 49
49 18 7
10 6 41
16 9 45
40 0 21
47 1 3
24 30 28
41 19 40
21 18 41
0 11 10
43 1 32
43 18 4
3 15 26
34 36 36
3 39 34
16 15 1
18 39 14
30 10 27
8 3 15
3 48 22
22 6 36
36 33 40
11 9 42
49 42 28
33 29 15
43 25 6
48 19 23
25 41 32
42 1 18
48 4 27
17 48 19
36 46 14
22 37 42
46 48 2
32 41 31
33 47 31
13 50 9
14 48 3
17 32 39
27 15 31
27 29 4
37 2 50
14 36 19
23 14 13
15 49 50
6 37 15
34 35 20
39 23 15
23 30 36
8 37 32
24 5 44
44 45 32
29 29 1
28 4 30
4 43 28
9 14 35
6 47 40
20 47 33
21 35 48
33 21 7
26 50 31
4 42 6
27 25 35
14 4 16
31 5 38
35 27 40
18 18 15
46 15 50
49 44 17
11 15 23
23 43 30
13 47 22
4 45 18
45 26 21
38 43 37
12 2 43
19 8 20
11 13 30
18 49 15
12 4 21
8 20 2
17 33 10
32 0 20
12 23 27
22 29 11
22 0 47
49 29 20
5 12 44
16 23 43
5 7 12
39 4 47
26 26 21
9 0 41
34 32 36
12 33 0
15 43 26
10 4 26
7 34 31
47 0 21
15 24 8
27 26 2
33 2 37
25 44 44
6 4 8
41 43 18
32 42 35
7 30 8
39 12 0
5 48 12
2 17 38
35 42 2
16 6 3
15 23 34
0 36 6
33 16 36
40 15 43
25 1 14
45 25 10
26 42 47
19 44 1
24 5 16
33 41 24
18 2 43
4 24 33
10 39 25
39 27 8
27 17 24
15 7 21
13 39 13
39 7 21
26 28 5
49 50 11
25 24 21
42 16 42
43 23 42
39 17 5
27 10 41
9 27 5
14 20 8
4 39 3
31 20 33
